node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,embedded_in_wall_guid
869,Wall,EED38E96-8ABD-4CC0-903D-AD9824F568FE,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.52,-40.42,-6.78,122.64,-40.29,-6.56,0.11,0.22,0.0,,
870,Wall,975294FD-6328-42EE-AAE9-3754F0630C89,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.6,-40.4,-6.56,122.72,-40.27,-6.34,0.11,0.22,0.0,,
871,Wall,CFC61CA4-B001-46B5-B4EB-6684951C8162,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.59,-40.36,-6.78,122.7,-40.23,-6.56,0.11,0.22,0.0,,
872,Wall,20EDDB45-A9DA-421A-AF57-BBC6943FD9B5,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.67,-40.33,-6.56,122.79,-40.2,-6.34,0.11,0.22,0.0,,
873,Wall,7356C229-353C-4C4E-BFC1-48ACFB56EDDA,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.68,-40.37,-6.78,122.8,-40.24,-6.56,0.11,0.22,0.0,,
874,Wall,2D3DD4B0-1D8D-4584-B424-27B3A8CD69A8,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.76,-40.35,-6.56,122.88,-40.22,-6.34,0.11,0.22,0.0,,
875,Wall,4C02E2FF-909A-4C31-ABF5-9481A947325B,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.75,-40.31,-6.78,122.87,-40.18,-6.56,0.11,0.22,0.0,,
876,Wall,41D94075-11FA-42ED-96E2-6742BF44E598,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.83,-40.28,-6.56,122.95,-40.15,-6.34,0.11,0.22,0.0,,
877,Wall,A16514ED-8D57-49D5-BCDA-242476FC1AEA,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.85,-40.32,-6.78,122.96,-40.19,-6.56,0.11,0.22,0.0,,
878,Wall,2F04EDE7-48F4-4240-A198-E88C7B494467,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.93,-40.3,-6.56,123.04,-40.16,-6.34,0.11,0.22,0.0,,
879,Wall,61CEA7AD-8360-45BF-874B-E139D8B66BF5,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.91,-40.26,-6.78,123.03,-40.13,-6.56,0.11,0.22,0.0,,
880,Wall,F8D23367-BF67-4335-AAAF-04E5CEEB0571,,,0.09,,,Basic Wall:Generic - 230mm:329538,122.99,-40.23,-6.56,123.11,-40.1,-6.34,0.11,0.22,0.0,,
881,Wall,BFDF919B-E1DE-47ED-8FA0-6504F4819772,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.01,-40.27,-6.78,123.12,-40.14,-6.56,0.11,0.22,0.0,,
882,Wall,72F04017-7488-45D0-9724-6C4AF779B3F8,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.09,-40.24,-6.56,123.2,-40.11,-6.34,0.11,0.22,0.0,,
883,Wall,CAC52DE0-7254-4999-9542-3C926F074A4C,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.08,-40.21,-6.78,123.19,-40.07,-6.56,0.11,0.22,0.0,,
884,Wall,12D93536-6EE0-4383-9A3D-13E75E83B5E8,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.16,-40.18,-6.56,123.27,-40.05,-6.34,0.11,0.22,0.0,,
885,Wall,A2544F92-2E62-40B0-808F-289B08DB455D,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.17,-40.22,-6.78,123.28,-40.09,-6.56,0.11,0.22,0.0,,
886,Wall,5B4B785C-7FF5-49CB-A47E-893738731FAD,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.25,-40.19,-6.56,123.36,-40.06,-6.34,0.11,0.22,0.0,,
887,Wall,802C5E15-25DE-4C38-BFE2-88A8E91EEC2D,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.24,-40.15,-6.78,123.35,-40.02,-6.56,0.11,0.22,0.0,,
888,Wall,45D1A054-B846-47B4-9088-0C2960009B33,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.32,-40.13,-6.56,123.43,-40.0,-6.34,0.11,0.22,0.0,,
889,Wall,3E6872D9-31E3-4E67-9A88-33E26F27EBCA,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.33,-40.17,-6.78,123.45,-40.03,-6.56,0.11,0.22,0.0,,
890,Wall,74DB54C2-3B82-44BD-98EA-A5AF5BEC4B13,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.41,-40.14,-6.56,123.53,-40.01,-6.34,0.11,0.22,0.0,,
891,Wall,73978264-3B6A-4B74-83A2-0163320B3476,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.4,-40.1,-6.78,123.51,-39.97,-6.56,0.11,0.22,0.0,,
892,Wall,619BCBC1-44B5-492D-9251-51E61D3834EB,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.48,-40.08,-6.56,123.59,-39.94,-6.34,0.11,0.22,0.0,,
893,Wall,BDD909A5-3521-4231-AF31-5F7C35CD388F,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.49,-40.11,-6.78,123.61,-39.98,-6.56,0.11,0.22,0.0,,
894,Wall,D003A6EC-8BC6-4326-8346-491266B0D97E,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.57,-40.09,-6.56,123.69,-39.96,-6.34,0.11,0.22,0.0,,
895,Wall,4EBFB867-0931-4878-9E6D-C280B7638EEF,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.56,-40.05,-6.78,123.68,-39.92,-6.56,0.11,0.22,0.0,,
896,Wall,61E7FE5B-1C3D-4DF8-A2AB-99ED0DB26437,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.64,-40.02,-6.56,123.76,-39.89,-6.34,0.11,0.22,0.0,,
897,Wall,D31F2257-E0FE-4D25-8950-FC6C67CF5263,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.65,-40.06,-6.78,123.77,-39.93,-6.56,0.11,0.22,0.0,,
898,Wall,2D7CE4F1-7C91-471F-B00F-FAEEE787A043,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.74,-40.04,-6.56,123.85,-39.9,-6.34,0.11,0.22,0.0,,
899,Wall,BC354332-40B7-4A91-9086-431CB97477F8,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.72,-40.0,-6.78,123.84,-39.87,-6.56,0.11,0.22,0.0,,
900,Wall,4F18641E-F32C-4B93-833C-E8D3E0A9FB9A,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.8,-39.97,-6.56,123.92,-39.84,-6.34,0.11,0.22,0.0,,
901,Wall,ABF81006-6DBC-4F5A-9034-4984C72DD937,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.82,-40.01,-6.78,123.93,-39.88,-6.56,0.11,0.22,0.0,,
902,Wall,BD99055E-6D84-4806-822D-C9AF5357E42C,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.9,-39.98,-6.56,124.01,-39.85,-6.34,0.11,0.22,0.0,,
903,Wall,C07D276E-DE33-484A-8EAE-28482D1ECDF8,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.89,-39.95,-6.78,124.0,-39.81,-6.56,0.11,0.22,0.0,,
904,Wall,A0DE3C5C-62EB-431A-8BD1-9614F47097D0,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.97,-39.92,-6.56,124.08,-39.79,-6.34,0.11,0.22,0.0,,
905,Wall,348AE605-4C15-4488-839F-F24177B9BC39,,,0.09,,,Basic Wall:Generic - 230mm:329538,123.98,-39.96,-6.78,124.09,-39.83,-6.56,0.11,0.22,0.0,,
906,Wall,4172012A-C6C2-45FD-82FB-0A15E9873E31,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.06,-39.93,-6.56,124.17,-39.8,-6.34,0.11,0.22,0.0,,
907,Wall,7E76ED50-05C4-4D87-9B78-8F631171F6C9,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.05,-39.89,-6.78,124.16,-39.76,-6.56,0.11,0.22,0.0,,
908,Wall,57C69F67-F14A-4AF5-8601-C4C3DE37F85C,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.13,-39.87,-6.56,124.24,-39.74,-6.34,0.11,0.22,0.0,,
909,Wall,997B9DDE-4DC5-4E2A-A793-43BB1928BFAA,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.14,-39.91,-6.78,124.25,-39.77,-6.56,0.11,0.22,0.0,,
910,Wall,7E9D31B9-2192-43CC-BE8D-7AC306A0C912,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.22,-39.88,-6.56,124.34,-39.75,-6.34,0.11,0.22,0.0,,
911,Wall,5D8D858F-908F-4AB4-93B2-676C54E72B34,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.21,-39.84,-6.78,124.32,-39.71,-6.56,0.11,0.22,0.0,,
912,Wall,00C4C140-DB40-420D-90EB-D516F01CD30C,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.29,-39.82,-6.56,124.4,-39.68,-6.34,0.11,0.22,0.0,,
913,Wall,B005B9CF-4F34-4025-8C8A-7F1C58EEDDA7,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.3,-39.85,-6.78,124.42,-39.72,-6.56,0.11,0.22,0.0,,
914,Wall,37D6FBDC-289D-4893-822D-B6315B7CD4E7,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.38,-39.83,-6.56,124.5,-39.7,-6.34,0.11,0.22,0.0,,
915,Wall,DE1BA456-1224-41C9-BF31-A44581BA6E8C,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.37,-39.79,-6.78,124.49,-39.66,-6.56,0.11,0.22,0.0,,
916,Wall,5E9AAFA6-678A-4103-A4C7-83AE67548A8F,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.45,-39.76,-6.56,124.57,-39.63,-6.34,0.11,0.22,0.0,,
917,Wall,8B059B84-010B-4F17-AB96-701186720B2D,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.46,-39.8,-6.78,124.58,-39.67,-6.56,0.11,0.22,0.0,,
918,Wall,4E75AA65-2D2D-47D5-991E-EE86501AF061,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.54,-39.78,-6.56,124.66,-39.65,-6.34,0.11,0.22,0.0,,
919,Wall,565AAC32-AF24-4FC2-9FC1-092A126B8CD3,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.53,-39.74,-6.78,124.65,-39.61,-6.56,0.11,0.22,0.0,,
920,Wall,8586875F-AB45-494A-8EE4-FD898CF5917E,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.61,-39.71,-6.56,124.73,-39.58,-6.34,0.11,0.22,0.0,,
921,Wall,9818EA58-BB67-427A-B551-7437E424C2DF,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.63,-39.75,-6.78,124.74,-39.62,-6.56,0.11,0.22,0.0,,
922,Wall,3B9FF599-8ED8-40F4-A2E3-D73D6D14824B,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.71,-39.72,-6.56,124.82,-39.59,-6.34,0.11,0.22,0.0,,
923,Wall,4D95CA50-3F11-43E5-B406-FFC509A4D4ED,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.69,-39.69,-6.78,124.81,-39.55,-6.56,0.11,0.22,0.0,,
924,Wall,B145D688-B187-4467-960D-D2933C984FB1,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.78,-39.66,-6.56,124.89,-39.53,-6.34,0.11,0.22,0.0,,
925,Wall,5E3AC873-4E11-4E27-B112-576ED4B4E4AE,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.79,-39.7,-6.78,124.9,-39.57,-6.56,0.11,0.22,0.0,,
926,Wall,DB5765EE-36C8-40B6-94FA-408C0027090C,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.87,-39.67,-6.56,124.98,-39.54,-6.34,0.11,0.22,0.0,,
927,Wall,E2505ACF-084B-4C87-A78E-955A54A069E0,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.86,-39.63,-6.78,124.97,-39.5,-6.56,0.11,0.22,0.0,,
928,Wall,DBDC55E5-2D79-492E-842F-1B110492E9CC,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.94,-39.61,-6.56,125.05,-39.48,-6.34,0.11,0.22,0.0,,
929,Wall,F2B00376-8DBA-409D-88AC-966FCAE6D034,,,0.09,,,Basic Wall:Generic - 230mm:329538,124.95,-39.65,-6.78,125.06,-39.52,-6.56,0.11,0.22,0.0,,
930,Wall,40DCBE48-8BA7-44AB-B974-E1589B2E5251,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.03,-39.62,-6.56,125.15,-39.49,-6.34,0.11,0.22,0.0,,
931,Wall,FE9591FD-566E-4498-AAD4-54B12C93B5E2,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.02,-39.58,-6.78,125.13,-39.45,-6.56,0.11,0.22,0.0,,
932,Wall,D9666508-DE96-409C-B8A0-CE0E173354AC,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.1,-39.56,-6.56,125.21,-39.43,-6.34,0.11,0.22,0.0,,
933,Wall,3D907862-C6F7-47CE-9D39-5FCD8CA47B24,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.11,-39.59,-6.78,125.23,-39.46,-6.56,0.11,0.22,0.0,,
934,Wall,5FD71A31-EE1F-41ED-8A63-26D7A58B37EB,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.19,-39.57,-6.56,125.31,-39.44,-6.34,0.11,0.22,0.0,,
935,Wall,A0778B24-77BD-4370-A569-C23037798F6B,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.18,-39.53,-6.78,125.29,-39.4,-6.56,0.11,0.22,0.0,,
936,Wall,2277549B-D6B2-41BD-A735-AE46C8DC1DE5,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.26,-39.5,-6.56,125.38,-39.37,-6.34,0.11,0.22,0.0,,
937,Wall,3931AEAE-97DF-4C69-AEC6-07C4F9403531,,,0.09,,,Basic Wall:Generic - 230mm:329538,125.27,-39.54,-6.78,125.39,-39.41,-6.56,0.11,0.22,0.0,,
938,Wall,46DCBFDB-6F54-4C2C-B206-3672C020A875,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.24,-43.72,-6.12,112.36,-43.59,-5.9,0.11,0.22,0.0,,
939,Wall,08301E81-8497-4DDF-B963-63D2AF366B88,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.23,-43.68,-6.34,112.34,-43.55,-6.12,0.11,0.22,0.0,,
940,Wall,DAB3C853-A6BB-41E4-BED2-D9EB5C411AA3,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.31,-43.66,-6.12,112.43,-43.53,-5.9,0.11,0.22,0.0,,
941,Wall,DEC1FA7B-E091-4BAE-A0D7-C6C7EA6CAD90,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.32,-43.7,-6.34,112.44,-43.57,-6.12,0.11,0.22,0.0,,
942,Wall,EF71B9AA-5755-442A-A22C-C4D30103CD2B,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.4,-43.67,-6.12,112.52,-43.54,-5.9,0.11,0.22,0.0,,
943,Wall,02F8B554-F9DA-4FA2-8BA3-3306ACD8824D,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.39,-43.63,-6.34,112.51,-43.5,-6.12,0.11,0.22,0.0,,
944,Wall,D14E77EE-1CA4-4425-AB0C-D23C0F9FAE39,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.47,-43.61,-6.12,112.59,-43.48,-5.9,0.11,0.22,0.0,,
945,Wall,5B6E5500-B897-4C48-A1B4-66E81733DBA3,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.49,-43.64,-6.34,112.6,-43.51,-6.12,0.11,0.22,0.0,,
946,Wall,93748046-1E40-4730-A67D-762D99CE904B,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.57,-43.62,-6.12,112.68,-43.49,-5.9,0.11,0.22,0.0,,
947,Wall,1AB5D9EB-A72C-4E65-963A-64E61C03D52A,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.55,-43.58,-6.34,112.67,-43.45,-6.12,0.11,0.22,0.0,,
948,Wall,2775C2F8-FAB8-4DA6-B4F3-0AD01862C25C,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.63,-43.55,-6.12,112.75,-43.42,-5.9,0.11,0.22,0.0,,
949,Wall,79F93060-9594-465A-85E1-00F8E3F1F70C,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.65,-43.59,-6.34,112.76,-43.46,-6.12,0.11,0.22,0.0,,
950,Wall,1E3B08D8-53D0-4EDC-B899-41B06D79A75C,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.73,-43.57,-6.12,112.84,-43.44,-5.9,0.11,0.22,0.0,,
951,Wall,D026BACD-28A1-48D8-9AFA-9F59331A4E5A,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.72,-43.53,-6.34,112.83,-43.4,-6.12,0.11,0.22,0.0,,
952,Wall,6BFF8119-B834-41E5-A3D6-728A9404F32D,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.8,-43.5,-6.12,112.91,-43.37,-5.9,0.11,0.22,0.0,,
953,Wall,4475CB58-F40F-4B3D-B0D8-5BBE4AD7DF18,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.81,-43.54,-6.34,112.92,-43.41,-6.12,0.11,0.22,0.0,,
954,Wall,80A029CF-A4B1-4D8D-9AEA-174190C200B3,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.89,-43.51,-6.12,113.0,-43.38,-5.9,0.11,0.22,0.0,,
955,Wall,479D5217-7565-4C3E-8030-FFF47249A097,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.88,-43.48,-6.34,112.99,-43.35,-6.12,0.11,0.22,0.0,,
956,Wall,C1B8AD89-F827-4649-AAAA-EC6349270AD7,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.96,-43.45,-6.12,113.07,-43.32,-5.9,0.11,0.22,0.0,,
957,Wall,E04EF9CF-84B0-443D-BF10-CAE0140D3F18,,,0.09,,,Basic Wall:Generic - 230mm:329538,112.97,-43.49,-6.34,113.09,-43.36,-6.12,0.11,0.22,0.0,,
958,Wall,A5AF8407-32C7-4ECA-BB5F-11E0E97EC387,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.05,-43.46,-6.12,113.17,-43.33,-5.9,0.11,0.22,0.0,,
959,Wall,660675E4-0261-4842-97AD-BE0A58400228,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.04,-43.42,-6.34,113.15,-43.29,-6.12,0.11,0.22,0.0,,
960,Wall,2C622945-F8C3-43FA-86E8-1A01A559E954,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.12,-43.4,-6.12,113.24,-43.27,-5.9,0.11,0.22,0.0,,
961,Wall,3969457F-AD86-41A6-A135-F74F10DDADF3,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.13,-43.44,-6.34,113.25,-43.31,-6.12,0.11,0.22,0.0,,
962,Wall,5AC2D598-1CD4-414E-A726-6319EFD7F04E,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.21,-43.41,-6.12,113.33,-43.28,-5.9,0.11,0.22,0.0,,
963,Wall,D5F4B9C9-5393-4ADD-B8B3-146743516079,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.2,-43.37,-6.34,113.32,-43.24,-6.12,0.11,0.22,0.0,,
964,Wall,B227F097-4371-48B5-89FC-0C08BD72801D,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.28,-43.35,-6.12,113.4,-43.22,-5.9,0.11,0.22,0.0,,
965,Wall,712A3FE9-C87D-41C6-A8C6-373844CF667D,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.29,-43.39,-6.34,113.41,-43.25,-6.12,0.11,0.22,0.0,,
966,Wall,47996E41-70FB-4DFC-A7AA-B1535EAE1055,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.38,-43.36,-6.12,113.49,-43.23,-5.9,0.11,0.22,0.0,,
967,Wall,BBE02773-1895-412E-89CA-71C74B377D16,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.36,-43.32,-6.34,113.48,-43.19,-6.12,0.11,0.22,0.0,,
968,Wall,FDACC2E9-1D0C-4394-BF94-6F0BD2D01832,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.44,-43.29,-6.12,113.56,-43.16,-5.9,0.11,0.22,0.0,,
969,Wall,00DE218F-DB71-4301-9A45-70E858AE5FF5,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.46,-43.33,-6.34,113.57,-43.2,-6.12,0.11,0.22,0.0,,
970,Wall,006E68B8-E8C7-4E31-A364-FDC9BD31F962,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.54,-43.31,-6.12,113.65,-43.18,-5.9,0.11,0.22,0.0,,
971,Wall,4380EA63-181D-48CB-8938-9D088E989524,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.53,-43.27,-6.34,113.64,-43.14,-6.12,0.11,0.22,0.0,,
972,Wall,0C505EFE-3313-41C0-AC20-40E227EC943B,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.61,-43.24,-6.12,113.72,-43.11,-5.9,0.11,0.22,0.0,,
973,Wall,793032D1-8B9D-433F-998A-388C9DB16F43,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.62,-43.28,-6.34,113.73,-43.15,-6.12,0.11,0.22,0.0,,
974,Wall,57787AEC-A2F4-4682-8E73-E4E241ABFFFC,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.7,-43.26,-6.12,113.81,-43.12,-5.9,0.11,0.22,0.0,,
975,Wall,E759E713-F77A-4444-9C6D-94A10F5DBBBA,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.69,-43.22,-6.34,113.8,-43.09,-6.12,0.11,0.22,0.0,,
976,Wall,2AA7AAA0-A7D2-430E-8B11-08C7C4C154A3,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.77,-43.19,-6.12,113.88,-43.06,-5.9,0.11,0.22,0.0,,
977,Wall,607A6867-24FC-4029-A40D-CB5465AB5002,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.78,-43.23,-6.34,113.89,-43.1,-6.12,0.11,0.22,0.0,,
978,Wall,BD1634EA-5D0C-45FA-978E-62BF4CBC342C,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.86,-43.2,-6.12,113.98,-43.07,-5.9,0.11,0.22,0.0,,
979,Wall,653C0E3E-50B2-4D2F-8D96-36BDB62802DE,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.85,-43.17,-6.34,113.96,-43.03,-6.12,0.11,0.22,0.0,,
980,Wall,A1167006-FC38-4F42-9433-3276A92929D7,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.93,-43.14,-6.12,114.04,-43.01,-5.9,0.11,0.22,0.0,,
981,Wall,5742170E-FBCC-4E41-BBED-7D411D0DE311,,,0.09,,,Basic Wall:Generic - 230mm:329538,113.94,-43.18,-6.34,114.06,-43.05,-6.12,0.11,0.22,0.0,,
982,Wall,C9E552F0-16E4-4741-8991-AD28B22FCEFB,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.02,-43.15,-6.12,114.14,-43.02,-5.9,0.11,0.22,0.0,,
983,Wall,26CC2601-09D9-44CD-AEDA-2AEC2A0BF609,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.01,-43.11,-6.34,114.13,-42.98,-6.12,0.11,0.22,0.0,,
984,Wall,20F4E13B-EA3E-4B5D-BC88-A032C818CB5D,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.09,-43.09,-6.12,114.21,-42.96,-5.9,0.11,0.22,0.0,,
985,Wall,AD6A5ACF-3D39-44CA-A294-E3C2272C7BBD,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.1,-43.13,-6.34,114.22,-42.99,-6.12,0.11,0.22,0.0,,
986,Wall,E0D0FFB4-40A7-4C6B-A211-060B3031B4C4,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.18,-43.1,-6.12,114.3,-42.97,-5.9,0.11,0.22,0.0,,
987,Wall,5DB208CE-4120-4F7B-A42C-ED8599BBC034,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.17,-43.06,-6.34,114.29,-42.93,-6.12,0.11,0.22,0.0,,
988,Wall,7C411BDB-C784-4914-A0B6-82BFC5436BB9,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.25,-43.04,-6.12,114.37,-42.9,-5.9,0.11,0.22,0.0,,
989,Wall,0F85616E-7126-49D4-9043-FEE8A651ED96,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.27,-43.07,-6.34,114.38,-42.94,-6.12,0.11,0.22,0.0,,
990,Wall,2B998944-F0FE-470D-B6AF-6D440FFAB1EA,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.35,-43.05,-6.12,114.46,-42.92,-5.9,0.11,0.22,0.0,,
991,Wall,AB436C30-2830-4D12-9505-88A25AE91FB8,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.33,-43.01,-6.34,114.45,-42.88,-6.12,0.11,0.22,0.0,,
992,Wall,9187F07F-3FB7-476C-9CE0-7BED5D2D643E,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.42,-42.98,-6.12,114.53,-42.85,-5.9,0.11,0.22,0.0,,
993,Wall,B70E4B09-3206-4FC5-A97B-769ACC2B75E2,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.43,-43.02,-6.34,114.54,-42.89,-6.12,0.11,0.22,0.0,,
994,Wall,0D9A71D7-59F3-4F72-A5EA-E06868CCFD58,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.51,-43.0,-6.12,114.62,-42.86,-5.9,0.11,0.22,0.0,,
995,Wall,8B272B3C-5F13-46AA-952C-002169317AB1,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.5,-42.96,-6.34,114.61,-42.83,-6.12,0.11,0.22,0.0,,
996,Wall,3CAF27A9-988E-4871-ABCC-16E07AAD4937,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.58,-42.93,-6.12,114.69,-42.8,-5.9,0.11,0.22,0.0,,
997,Wall,26EFE32D-02CB-45FD-8253-37E66D09FDBE,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.59,-42.97,-6.34,114.7,-42.84,-6.12,0.11,0.22,0.0,,
998,Wall,C96D4A2C-C238-45EF-A8BD-AB0B049C3ABA,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.67,-42.94,-6.12,114.79,-42.81,-5.9,0.11,0.22,0.0,,
999,Wall,073DD092-ABCC-4489-AFE6-5AC4B65817BB,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.66,-42.91,-6.34,114.77,-42.77,-6.12,0.11,0.22,0.0,,
1000,Wall,14C6E558-B7C5-4CF9-B0A8-829B78AA9780,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.74,-42.88,-6.12,114.85,-42.75,-5.9,0.11,0.22,0.0,,
1001,Wall,ADD7334E-A29F-4558-9847-5E0DD99C6A6B,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.75,-42.92,-6.34,114.87,-42.79,-6.12,0.11,0.22,0.0,,
1002,Wall,DC5E1EF5-273B-427F-9C8F-8109363141F9,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.83,-42.89,-6.12,114.95,-42.76,-5.9,0.11,0.22,0.0,,
1003,Wall,E2B24249-7124-4675-9812-58F9C7A4F5FE,,,0.09,,,Basic Wall:Generic - 230mm:329538,114.82,-42.85,-6.34,114.93,-42.72,-6.12,0.11,0.22,0.0,,
