node_id,element_type,guid,length,width,height,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,embedded_door_guid,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid,label_guid
666,Wall,7CDF3965-80CE-56E3-1F88-D0299D788123,4.70,0.30,3.20,PAREDE 34cm,0,1.09,-9.62,16.8,2.42,-4.97,20.0,3F7CBFCB-AE18-6339-ECA5-CC879803C0F5,,,,,,,,,
667,Wall,BFC74B5D-AE43-E26E-A781-B12A2129CD75,4.70,0.30,3.20,PAREDE 34cm,0,-12.5,-22.95,16.8,-11.17,-18.3,20.0,898D3A40-0D36-15C2-A462-652C6C367E50,,,,,,,,,
668,Wall,9CFCFD9A-DB6D-02D5-EDDD-E2171F59AF4F,4.70,0.30,3.20,PAREDE 34cm,0,3.3,-19.37,16.8,4.63,-14.72,20.0,8484198B-3D05-512A-9A32-8B6D42160DB0,,,,,,,,,
669,Wall,5B5CEEB8-44A9-03E1-7D7B-E8F8BE78A736,4.70,0.30,3.20,PAREDE 34cm,0,-13.61,-18.07,16.8,-12.28,-13.42,20.0,D1866D0C-8B0B-3711-09D0-24B9C61A4A6F,,,,,,,,,
670,Wall,46B933FA-1C96-087D-E22D-DC20660E212C,4.70,0.30,3.20,PAREDE 34cm,0,2.19,-14.49,16.8,3.52,-9.84,20.0,D6F6BC71-B776-4458-2FEF-2104A65EB630,,,,,,,,,
671,Wall,49FF50FB-6D1E-E1D6-4D76-2B87ADB8DFD9,4.70,0.30,3.20,PAREDE 34cm,0,-10.29,-32.7,16.8,-8.96,-28.05,20.0,815F3375-3DD1-DC43-11B3-2925ECCD0597,,,,,,,,,
672,Wall,A7B8C54D-C02F-13F3-52E5-62A40C542841,4.70,0.30,3.20,PAREDE 34cm,0,5.51,-29.12,16.8,6.84,-24.47,20.0,4A7D5023-8D3C-8C67-FFF3-26F0BBAD6D0E,,,,,,,,,
673,Wall,468FAD55-7B72-66A7-1544-8FF51BA2335E,4.70,0.30,3.20,PAREDE 34cm,0,-12.5,-22.95,26.4,-11.17,-18.3,29.6,4A6249BA-1432-A6EA-8852-B0CE138D0091,,,,,,,,,
674,Wall,6CD4B4D7-38A7-767C-8F3D-53AB483116E3,4.70,0.30,3.20,PAREDE 34cm,0,3.3,-19.37,26.4,4.63,-14.72,29.6,1DD8FE51-265B-0D35-89CD-16DF92278054,,,,,,,,,
675,Wall,CA0FF7BB-1BF7-BA57-4422-0454B7F70478,4.70,0.30,3.20,PAREDE 34cm,0,-15.82,-8.32,26.4,-14.49,-3.67,29.6,D8149523-7924-8603-0EFE-56E73BB98033,,,,,,,,,
676,Wall,4D4F47B9-0483-FC04-EEFE-3ADDB8EECA40,4.70,0.30,3.20,PAREDE 34cm,0,-0.02,-4.74,26.4,1.31,-0.09,29.6,033C132E-3EAC-2314-8B52-E934211CF4F5,,,,,,,,,
677,Wall,9252A615-F2DC-4879-AFF7-E5BF5B841DAF,4.70,0.30,3.20,PAREDE 34cm,0,3.3,-19.37,-41.9,4.63,-14.72,-38.7,901F1143-3C24-43C9-AD65-81380E78F67C,,,,,,,,,
678,Wall,D5A0F7E5-C815-D596-D8F2-1B6E50DA9FA9,4.70,0.30,3.20,PAREDE 34cm,0,3.3,-19.37,13.6,4.63,-14.72,16.8,84C6748A-12EA-4A8A-0BA1-18473ED780F1,,,,,,,,,
679,Wall,A6BEA9C1-0E08-3598-8CEA-5E8CF8D07579,4.70,0.30,3.20,PAREDE 34cm,0,2.19,-14.49,13.6,3.52,-9.84,16.8,3354D1D8-A81C-2CDD-968C-9A91E32ADB34,,,,,,,,,
680,Wall,DEEE02A5-7F99-C3B1-E16F-EE6E0E0A510D,4.70,0.30,3.20,PAREDE 34cm,0,5.51,-29.12,13.6,6.84,-24.47,16.8,5A575D5C-28D0-F027-E942-EFA3003CAD9F,,,,,,,,,
681,Wall,E9296C17-A229-1CCC-0DFE-6F79E0218F75,4.70,0.30,3.20,PAREDE 34cm,0,3.3,-19.37,23.2,4.63,-14.72,26.4,41827BEA-BF07-C830-7B53-D446CB79F00E,,,,,,,,,
682,Wall,721482D0-FA04-3538-E8A9-2FA4EC59B205,4.70,0.30,3.20,PAREDE 34cm,0,-0.02,-4.74,23.2,1.31,-0.09,26.4,2E19BD5D-5C47-93BD-7EE5-A48CBD7A77D1,,,,,,,,,
683,Wall,9AEEEBEF-A337-46D5-9F2A-4E24BCDEE521,4.70,0.30,3.20,PAREDE 34cm,0,-3.41,-5.51,-41.9,-2.08,-0.86,-38.7,36D0C22B-8E64-4AD4-85E4-C85593E0A288,,,,,,,,,
684,Wall,0FC2585D-0544-4AB1-AB00-6BF3F03D3BD8,4.70,0.30,3.20,PAREDE 34cm,0,-12.42,-7.55,-41.9,-11.09,-2.9,-38.7,DB30340B-8A14-4DA1-AB06-A1A448D57C89,,,,,,,,,
685,Wall,A2452272-3FC2-E7F0-8C70-6007B08755F2,4.70,0.30,3.20,PAREDE 34cm,0,-0.02,-4.74,13.6,1.31,-0.09,16.8,8498863A-E1E0-87D6-9746-D1D633CA2769,,,,,,,,,
686,Wall,6639D21B-AACA-60AD-DA4D-79C9243672D0,4.70,0.30,3.20,PAREDE 34cm,0,4.4,-24.25,13.6,5.73,-19.6,16.8,7A32996C-2F3F-D449-B1F1-ED265B9BA63F,,,,,,,,,
687,Wall,822C41B9-0998-6934-BC31-D963DD15E3CA,4.70,0.30,3.20,PAREDE 34cm,0,4.4,-24.25,23.2,5.73,-19.6,26.4,E4C194AB-5721-2601-F3E5-08E067C54612,,,,,,,,,
688,Wall,130AA9F1-DB55-48B2-95DE-03DE0A455B7C,4.70,0.30,3.20,PAREDE 34cm,0,1.09,-9.62,23.2,2.42,-4.97,26.4,888C3AC0-6C73-DAC3-5D73-9E775AC32E32,,,,,,,,,
689,Wall,E12F98B1-C0DC-7936-C0CA-6716D47C0F81,4.70,0.30,3.20,PAREDE 34cm,0,-12.42,-7.55,16.8,-11.09,-2.9,20.0,A9DF8A19-41C0-DA44-0A54-137C32B2E231,,,,,,,,,
690,Wall,DBA8FAAA-66B0-31C8-1CB6-4CD97E78BD4C,4.70,0.30,3.20,PAREDE 34cm,0,-3.41,-5.51,16.8,-2.08,-0.86,20.0,CC307A29-253C-8CAB-8A3E-8D52FB2C2ECF,,,,,,,,,
691,Wall,DCBA9CBF-D789-012A-6C53-C1FE2EFA25E5,4.70,0.30,3.20,PAREDE 34cm,0,-8.0,-27.06,16.8,-6.67,-22.41,20.0,994B25F1-9A67-9B50-24A2-D7CC71B59A87,,,,,,,,,
692,Wall,137E2465-7391-E81D-5661-46E78C9414D8,4.70,0.30,3.20,PAREDE 34cm,0,1.0,-25.02,16.8,2.33,-20.37,20.0,03200ED4-1E73-C88B-6CA1-EDFC9A3908B6,,,,,,,,,
693,Wall,1103BD4A-DC02-7820-DCB4-3BD63FEA2C21,4.70,0.30,3.20,PAREDE 34cm,0,-8.0,-27.06,26.4,-6.67,-22.41,29.6,49811A06-CB46-66D6-8295-F68DB9C000A7,,,,,,,,,
694,Wall,711FCFB2-68E6-A803-832A-0AB4D5779222,4.70,0.30,3.20,PAREDE 34cm,0,1.0,-25.02,26.4,2.33,-20.37,29.6,BBA1067D-54EA-F7DA-0167-A47AB4BACBCE,,,,,,,,,
695,Wall,E6FA1338-DEB3-F673-90DE-94D889FE6343,4.70,0.30,3.20,PAREDE 34cm,0,-11.31,-12.43,26.4,-9.98,-7.78,29.6,5AD8FCBD-0237-3345-A6FE-D82F9376899E,,,,,,,,,
696,Wall,59BDC6FD-A526-CBD9-5E9E-5DC52DF78756,4.70,0.30,3.20,PAREDE 34cm,0,-2.31,-10.39,26.4,-0.98,-5.74,29.6,01980307-A28E-5EC0-613F-8536ACA792BD,,,,,,,,,
697,Wall,5A3A002F-DD6F-4CCB-BBB2-035866D1D3D4,4.70,0.30,3.20,PAREDE 34cm,0,1.96,-24.8,-48.3,3.29,-20.15,-45.1,2D41150A-4616-4368-BFCA-4861FC470403,,,,,,,,,
698,Wall,C88B1E4E-7089-47A0-AE6B-755A81860E4A,4.70,0.30,3.20,PAREDE 34cm,0,1.96,-24.8,-45.1,3.29,-20.15,-41.9,2F6652FF-7501-4522-B808-1FCE9C88C89F,,,,,,,,,
699,Wall,BF1C678C-E572-491C-987B-F21B46808FA6,4.70,0.30,3.20,PAREDE 34cm,0,-8.96,-27.27,-45.1,-7.63,-22.62,-41.9,75549010-67F9-4C2C-A528-22DD7D4006AF,,,,,,,,,
700,Wall,482FEE00-FB94-C09E-AA9E-019D01A51CF3,2.30,0.10,3.00,DRYWALL,0,-0.91,-22.81,-54.7,-0.31,-20.54,-51.7,0737784E-D148-CA20-2674-422C123C19E5,,,,,,,,,
701,Wall,CEB1FFA0-1A99-A259-9B85-E6435C2C3691,2.69,0.10,3.00,DRYWALL,0,-2.86,-25.99,-54.7,-2.17,-23.34,-51.7,6EEDCF69-7184-64AD-A30A-F34FC29A4E37,,,,,,,,,
702,Wall,DDB0B5D6-89CD-DC02-0130-79BC1B8F09FC,2.30,0.10,3.00,DRYWALL,0,-3.96,-23.5,-54.7,-3.36,-21.23,-51.7,,,,,,,,,,
703,Wall,2277F9D3-EDFD-11BB-3E72-73DC385013D9,2.30,0.03,3.00,DRYWALL,0,-3.56,-23.41,-54.7,-3.03,-21.16,-51.7,,,,,,,,,,
704,Wall,8048121D-D23C-0C48-8186-7151CF7170B3,5.21,0.10,3.00,DRYWALL,0,-3.45,-23.59,-54.7,1.65,-22.35,-51.7,,,,,,,,,,
705,Wall,438B9A3B-8D41-4A64-8AE8-A426398D6199,4.70,0.30,3.20,PAREDE 34cm,0,-8.96,-27.27,-51.5,-7.63,-22.62,-48.3,84B6EEAB-E1C0-4C91-AA35-8731D14DE95A,,,,,,,,,
706,Wall,22BC362A-85F5-4BA7-807A-FB01FF9C8440,4.70,0.30,3.20,PAREDE 34cm,0,-8.96,-27.27,-54.7,-7.63,-22.62,-51.5,BEDA05D1-B811-4029-A9DD-CE34045765CB,,,,,,,,,
707,Wall,91C8F9AA-5461-481E-8614-7FD135270164,4.70,0.30,3.20,PAREDE 34cm,0,1.96,-24.8,-54.7,3.29,-20.15,-51.5,D167B190-1F62-4D01-BF70-598B7BD920D5,,,,,,,,,
708,Wall,305088BD-973C-FA3B-C5DF-0A617A165D4F,4.70,0.30,3.20,PAREDE 34cm,0,-8.96,-27.27,36.0,-7.63,-22.62,39.2,56CC249A-BC99-B329-D152-DAC8C37428CE,,,,,,,,,
709,Wall,573FFE51-D1EE-9EE9-C906-80C4EE859816,4.70,0.30,3.20,PAREDE 34cm,0,1.96,-24.8,36.0,3.29,-20.15,39.2,E3C68E36-54FE-FF13-6586-06138940C4B2,,,,,,,,,
710,Wall,1ADFDEED-0EEE-1A82-8252-3C9E70752240,4.70,0.30,3.20,PAREDE 34cm,0,1.96,-24.8,32.8,3.29,-20.15,36.0,041FC4CA-B198-646E-78BE-F41B269C4C2A,,,,,,,,,
711,Wall,1DEE743D-35F8-4679-6DBA-455B75D46D41,4.70,0.30,3.20,PAREDE 34cm,0,-7.86,-32.15,36.0,-6.53,-27.5,39.2,BAAADB60-A1F6-C63D-625A-4410B85E7010,,,,,,,,,
712,Wall,3AB7CD55-8008-CD4B-DEA0-13076413A9E3,4.70,0.30,3.20,PAREDE 34cm,0,3.07,-29.68,36.0,4.4,-25.03,39.2,1D301919-DDB4-7A2E-67F8-0BC4E4DE7BDC,,,,,,,,,
713,Wall,31B648F1-C861-AC9D-F54A-DF4302512CD5,4.70,0.30,3.20,PAREDE 34cm,0,3.07,-29.68,32.8,4.4,-25.03,36.0,8BA1F288-2227-F84F-4AFD-BC9AFD5C72DC,,,,,,,,,
714,Wall,AA252B19-95C8-60DA-42B4-6C18FDEB7CE8,4.70,0.30,3.20,PAREDE 34cm,0,-11.17,-17.52,36.0,-9.84,-12.87,39.2,2CB1696E-E10B-7EDE-7253-5BB89EC33EA1,,,,,,,,,
715,Wall,EB759FB4-2B66-7A89-39AE-7DA2DDD250CB,4.70,0.30,3.20,PAREDE 34cm,0,-0.25,-15.05,36.0,1.09,-10.4,39.2,41444087-AAFF-23A5-97AF-CFD21E80F932,,,,,,,,,
716,Wall,958091B0-B2CB-CDDE-1DB4-4BA2BFEBA2B9,4.70,0.30,3.20,PAREDE 34cm,0,-1.23,-15.27,32.8,0.1,-10.62,36.0,C85C8410-9531-5874-F493-13A6E251AC7F,,,,,,,,,
717,Wall,971228C4-F85B-F1AE-3C05-4F6F91DE22BD,4.70,0.30,3.20,PAREDE 34cm,0,-10.06,-22.4,36.0,-8.73,-17.75,39.2,82DB54D3-5636-D36B-335B-CB449D4B2C14,,,,,,,,,
718,Wall,408AD758-C38C-3851-B4CE-BE622428D1BE,4.70,0.30,3.20,PAREDE 34cm,0,0.86,-19.92,36.0,2.19,-15.27,39.2,D031DF7E-9801-58B6-216C-0FBA8788A4D5,,,,,,,,,
719,Wall,6881F3BE-B8C6-C436-C450-2475552BA7ED,4.70,0.30,3.20,PAREDE 34cm,0,0.86,-19.92,32.8,2.19,-15.27,36.0,110359DB-A5C8-5D5B-5A04-CD5E47F6329D,,,,,,,,,
720,Wall,93D9AF12-5D5C-9B96-D679-F472B2B70092,4.69,0.30,3.20,PAREDE 34cm,0,-12.27,-12.64,36.0,-10.94,-8.0,39.2,C3F00C21-D638-24E9-F216-0E0A20BB4364,,,,,,,,,
721,Wall,3245AD32-25BC-8B5A-BCF3-6E7F80B5BEF4,4.70,0.30,3.20,PAREDE 34cm,0,-1.35,-10.17,36.0,-0.02,-5.52,39.2,FD14D64C-94B2-0949-8FDF-E138D2C0E539,,,,,,,,,
722,Wall,76088482-FBCA-74D4-0C7D-DDD42F12AE28,4.70,0.30,3.20,PAREDE 34cm,0,-7.86,-32.15,26.4,-6.53,-27.5,29.6,A9909BF6-3949-6E69-6AC6-71AAB4995DBC,,,,,,,,,
723,Wall,39090361-40CE-E706-2A2D-EBF9CCC3C880,4.70,0.30,3.20,PAREDE 34cm,0,3.07,-29.68,26.4,4.4,-25.03,29.6,FE75171E-04ED-27FB-44E8-C8B4D1F8127A,,,,,,,,,
724,Wall,B586C347-1972-43A0-FF2A-A8035E53D9ED,4.70,0.30,3.20,PAREDE 34cm,0,3.07,-29.68,23.2,4.4,-25.03,26.4,3FA91F29-3CA1-950A-4688-6577D86214C7,,,,,,,,,
725,Wall,50D9A3B9-3A09-C04A-A0A9-B79811FC3069,4.70,0.30,3.20,PAREDE 34cm,0,-8.96,-27.27,32.8,-7.63,-22.62,36.0,6F942FCE-3651-C80D-B2B8-71B1A8672E6E,,,,,,,,,
726,Wall,D110B2E4-8B3B-FC87-67C0-9A6A0683C0E3,4.70,0.30,3.20,PAREDE 34cm,0,-7.86,-32.15,32.8,-6.53,-27.5,36.0,AD7D0773-5C2F-B685-D0C8-B77CCA210337,,,,,,,,,
727,Wall,0ABD7485-71EB-C6C0-4527-9EBFA720D35B,4.70,0.30,3.20,PAREDE 34cm,0,-8.96,-27.27,42.4,-7.63,-22.62,45.6,3305E2A9-14C8-FF43-360B-7A6A54EA1ED6,,,,,,,,,
728,Wall,21611A14-4ACC-6611-FCC7-83279E65F21A,4.70,0.30,3.20,PAREDE 34cm,0,-7.86,-32.15,42.4,-6.53,-27.5,45.6,A7D86B4A-000C-A251-45C4-8702CE4A1CC3,,,,,,,,,
729,Wall,7EB28ADF-CF7E-DE3A-BE4D-6219F80B105E,4.70,0.30,3.20,PAREDE 34cm,0,-2.32,-10.39,13.6,-0.99,-5.74,16.8,5AC49CF8-F3A5-6021-872C-5247BA2E9933,,,,,,,,,
730,Wall,64CB0E3B-E7A6-4CD5-AFC1-325773E2D460,4.70,0.30,3.20,PAREDE 34cm,0,-13.61,-18.07,-25.9,-12.28,-13.42,-22.7,A625FE1B-0C0E-4622-887C-E550C7FBFB33,,,,,,,,,
731,Wall,AE08DDCE-AA89-4170-93DB-626BE4AE604C,4.70,0.30,3.20,PAREDE 34cm,0,-10.29,-32.7,-22.7,-8.96,-28.05,-19.5,E532172D-81EF-4B92-9390-560DD509BAE3,,,,,,,,,
732,Wall,EEB99E1C-F156-00F4-87BE-B67310F56EFE,4.70,0.30,3.20,PAREDE 34cm,0,-13.61,-18.07,13.6,-12.28,-13.42,16.8,6259D7BB-9693-8F13-55DF-92256B6FC88A,,,,,,,,,
733,Wall,5CE4866D-A837-255C-EA69-19857445AF3F,4.70,0.30,3.20,PAREDE 34cm,0,-12.5,-22.95,23.2,-11.17,-18.3,26.4,40826638-E65F-4035-3A17-EBF2E78E53C1,,,,,,,,,
734,Wall,F289EC3C-5D63-5BAA-7C99-DD0A277D45D3,4.70,0.30,3.20,PAREDE 34cm,0,-15.82,-8.32,32.8,-14.49,-3.67,36.0,91D42FAA-9A25-F882-2153-DEE7D7F84132,,,,,,,,,
735,Wall,792436DD-9988-FFB6-A8BD-6953C8CA92ED,4.70,0.30,3.20,PAREDE 34cm,0,4.4,-24.25,7.2,5.73,-19.6,10.4,2F396694-E50B-8C24-BAD4-956DFCDE4CB0,,,,,,,,,
736,Wall,B0F9B59F-771B-5EE8-F93C-18D733279980,4.85,0.30,3.20,PAREDE 34cm,0,3.26,-19.37,7.2,4.63,-14.57,10.4,,,,,,,,,,
737,Wall,F5EF39E3-5EC5-C4B8-D3D2-E83B0D877E80,4.70,0.30,3.20,PAREDE 34cm,0,2.19,-14.49,7.2,3.52,-9.84,10.4,69F2A100-24A5-363C-EA5B-E0E69A51D80E,,,,,,,,,
738,Wall,8E4CDEA2-7E3D-449B-947C-486468FED0F3,8.00,0.30,2.60,PAREDE 31cm,0,-7.59,-1.86,10.4,0.28,0.2,13.0,,,,,,,,,,
739,Wall,B9819721-3EFE-4EAF-831A-EE92BF1D9A48,8.00,0.30,2.60,PAREDE 31cm,0,-7.59,-1.86,13.6,0.28,0.2,16.2,,,,,,,,,,
740,Wall,1BF7DF18-9FC0-4066-BEDA-68E08EE05D6B,8.00,0.30,2.60,PAREDE 31cm,0,-15.88,-3.74,13.6,-8.01,-1.68,16.2,7CB2F35A-4BB1-4FB5-A12C-80506FE57FFA,,,,,,,,,
741,Wall,99C1FFCD-9C88-4BA6-B8D7-06749B50FEFE,5.00,0.25,3.02,PAREDE 31cm,0,-11.31,-12.42,13.58,-9.96,-7.48,16.6,,,,,,,,,,
742,Wall,C156D53C-EAB7-433B-A709-5CAE12E3BB7A,4.00,0.11,3.20,PAREDE 32cm,0,-13.16,-33.69,16.8,-9.23,-32.7,20.0,,,,,,,,,,
743,Wall,18AD823B-4C81-4B31-8FC4-A8E6A9EC040D,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,-22.7,3.06,-32.58,-19.5,66897A18-96D4-4E57-90A7-3EC4B710B9FD,,,,,,,,,
744,Wall,9C4AB6FC-E358-7492-0A47-0ADCD8FFFFAF,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,4.0,3.06,-32.58,7.2,A517E98E-0937-7D40-026F-C46DC380ACAB,,,,,,,,,
745,Wall,24D79466-A553-B536-8CD7-7DBCB8107A24,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,7.2,3.06,-32.58,10.4,6C38643D-AAF0-41BD-98AA-3972DDF58C3A,,,,,,,,,
746,Wall,8A9ACB5E-8CCE-A650-6370-751CBF4C51AE,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,10.4,3.06,-32.58,13.6,5E147189-7797-976F-37A4-6EB3A00BA614,,,,,,,,,
747,Wall,ED6EE7A3-6D5F-A21F-6AD7-FBFCB3D9B7E7,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,13.6,3.06,-32.58,16.8,3A52D7C3-F7C8-FD22-885D-EBDCB8B0EA70,,,,,,,,,
748,Wall,CCCB3B0A-E72D-0877-8259-68F0B237F2AA,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,16.8,3.06,-32.58,20.0,4686E462-A99A-B487-0B9E-B61EEA869C53,,,,,,,,,
749,Wall,3C03475E-70BA-7A94-4B43-2EE7652D785F,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,20.0,3.06,-32.58,23.2,0A48D9C7-4577-3161-D1B9-69763253F58F,,,,,,,,,
750,Wall,7CAAEC15-BA8C-ED40-9C28-12BE6E901EAF,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,26.4,3.06,-32.58,29.6,7E808280-416C-6926-5CD9-63BD70063464,,,,,,,,,
751,Wall,F44ED7AA-D2C5-E65D-E1F3-8B45622550E0,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,29.6,3.06,-32.58,32.8,19C57CDF-9506-2419-159B-BC802427E37B,,,,,,,,,
752,Wall,444A784D-CD0E-6998-78C8-EE51C5A29855,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,36.0,3.06,-32.58,39.2,EF783C43-DB06-0EC5-2B10-1D60AE99DB32,,,,,,,,,
753,Wall,F5F33DE5-EDBB-F225-C305-4493FEAD4244,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,39.2,3.06,-32.58,42.4,74FB86D3-F52B-C69E-129A-EB024C84EBFD,,,,,,,,,
754,Wall,70F6B76F-DC2C-5598-9243-28EE3695DD69,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,42.4,3.06,-32.58,45.6,DF7739AD-8253-1A66-23CD-45A71743C3B1,,,,,,,,,
755,Wall,9556E45A-9CBC-A73B-076A-7F8F570CF0E7,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,45.6,3.06,-32.58,48.8,C71DA5C8-20BF-5DA3-DF7F-B91517408510,,,,,,,,,
756,Wall,23ACA089-3A54-BB02-68FC-1CB1A7AF33E6,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,48.8,3.06,-32.58,52.0,C5C20BDD-7E10-58E1-24F3-F67AD115DDC8,,,,,,,,,
757,Wall,28A6ED80-FE9B-D9AE-585C-5DF90E27A504,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,23.2,3.06,-32.58,26.4,6CDBDFD3-5126-A15C-6D46-A3EB2D0639BC,,,,,,,,,
758,Wall,6C386AB6-E2E8-846C-E5C2-79D7383E0A06,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,32.8,3.06,-32.58,36.0,37AD2341-CDD3-A1CF-6FC9-D1F9C4087F5A,,,,,,,,,
759,Wall,3048BE4C-82BD-9F3D-E864-ED4AB066E847,5.99,0.15,3.20,PAREDE 27cm,0,1.59,-38.46,52.0,3.06,-32.58,55.2,6F5E9ED6-70AA-8F77-7271-2FC637CCF20A,,,,,,,,,
760,Wall,848056D8-981D-4686-8F22-5C06BC2E7F1D,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,-22.7,2.05,-33.81,-19.5,,,,,,,,,,
761,Wall,DCE77F88-8901-444E-9861-ED1D97103A0A,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,-22.7,2.17,-34.32,-19.5,,,,,,,,,,
762,Wall,4989AA88-9906-4935-DD50-21D82034A29C,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,4.0,2.17,-34.32,7.2,,,,,,,,,,
763,Wall,F1544CD0-9069-2E23-E0A0-4656264F09B1,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,4.0,2.05,-33.81,7.2,,,,,,,,,,
764,Wall,71DAC66F-09D4-CC8C-CB90-E2CBE247E148,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,7.2,2.17,-34.32,10.4,,,,,,,,,,
765,Wall,AEC36470-1B5F-2985-2B97-98F83B534168,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,7.2,2.05,-33.81,10.4,,,,,,,,,,
766,Wall,AE9B2BCA-6F59-C3C1-4A05-3FB059143214,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,10.4,2.17,-34.32,13.6,,,,,,,,,,
767,Wall,D5FFA6BF-456A-4336-1EA7-5ED2D2423135,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,10.4,2.05,-33.81,13.6,,,,,,,,,,
768,Wall,FE709BA4-430F-05D0-45DB-564F7E0357B9,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,13.6,2.17,-34.32,16.8,,,,,,,,,,
769,Wall,01B2A805-A5A1-67E7-E1CA-23C817EBDFA6,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,13.6,2.05,-33.81,16.8,,,,,,,,,,
770,Wall,FDD5C1A6-0B96-65E6-7490-8614F7C84149,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,16.8,2.17,-34.32,20.0,,,,,,,,,,
771,Wall,47BDAEFA-8211-E884-A6AA-ECE194EA3881,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,16.8,2.05,-33.81,20.0,,,,,,,,,,
772,Wall,135CDFAA-432F-92DE-173B-C05BD039B1D2,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,20.0,2.17,-34.32,23.2,,,,,,,,,,
773,Wall,EA7708F4-D0AB-4FB2-1FDB-424C55550A3A,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,20.0,2.05,-33.81,23.2,,,,,,,,,,
774,Wall,6F924A89-AF82-E155-60CD-E3FC3B903654,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,26.4,2.17,-34.32,29.6,,,,,,,,,,
775,Wall,9A837731-EC4C-0B90-948A-A67A8B43A824,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,26.4,2.05,-33.81,29.6,,,,,,,,,,
776,Wall,1A122C33-0258-43A7-3B3B-20EA7CD199DD,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,29.6,2.17,-34.32,32.8,,,,,,,,,,
777,Wall,DE2B8A26-0EA9-B67E-973C-01B44DF4C069,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,29.6,2.05,-33.81,32.8,,,,,,,,,,
778,Wall,E333B4D3-53B1-0F31-6A84-8C42E345A8D6,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,36.0,2.17,-34.32,39.2,,,,,,,,,,
779,Wall,AE8C514E-8CDA-2F9C-0304-A4C535976B8C,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,36.0,2.05,-33.81,39.2,,,,,,,,,,
780,Wall,A2493BE6-5CF3-2DB5-9CE1-37BF3C0167AE,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,39.2,2.17,-34.32,42.4,,,,,,,,,,
781,Wall,71700949-70D4-4F8A-65CA-FAF0CD9811D3,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,39.2,2.05,-33.81,42.4,,,,,,,,,,
782,Wall,B3DD1408-5146-0B40-02B0-B451E418127A,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,42.4,2.17,-34.32,45.6,,,,,,,,,,
783,Wall,C3BE04CA-EA2F-A7B8-FFE7-4A8F4CF43D8D,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,42.4,2.05,-33.81,45.6,,,,,,,,,,
784,Wall,C86AE32D-BFDF-2F17-FEE4-95686CA9828D,2.75,0.15,3.20,PAREDE 28cm,0,-0.55,-35.08,45.6,2.17,-34.32,48.8,,,,,,,,,,
785,Wall,FF964CCE-A682-4AA4-04BB-E6CB48CB613B,2.75,0.15,3.20,PAREDE 27cm,0,-0.67,-34.56,45.6,2.05,-33.81,48.8,,,,,,,,,,
