node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,embedded_door_guid,label_type,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
1361,Slab,3227250A-893E-5F4D-95C4-3E6A2194B458,,,,,,SOLAIO 015,-56.22,51.43,0.61,-55.91,51.62,0.61,,,,0.0,,,,,,
1362,Slab,0A7AC64F-6070-254B-A3D0-F9678CAF89F9,,,,,,SOLAIO 015,-56.22,51.43,0.81,-55.91,51.62,0.81,,,,0.0,,,,,,
1363,Slab,AC54F900-626B-3B42-82FE-0875A9A3ABC6,,,,,,SOLAIO 015,-56.22,51.43,1.01,-55.91,51.62,1.01,,,,0.0,,,,,,
1364,Slab,B3C9730D-58F0-CA41-A72D-C1918A34E92B,,,,,,SOLAIO 015,-56.22,51.43,1.21,-55.91,51.62,1.21,,,,0.0,,,,,,
1365,Slab,A4B958E0-D1A5-974C-A24C-9BFFEE4AF6F4,,,,,,SOLAIO 015,-56.22,51.43,1.81,-55.91,51.62,1.81,,,,0.0,,,,,,
1366,Slab,EC49EDB3-6364-D249-88ED-C281F01871A2,,,,,,SOLAIO 015,-56.22,51.43,2.41,-55.91,51.62,2.41,,,,0.0,,,,,,
1367,Slab,67328D9B-DA80-114C-8FCD-DC3B01AFF31C,,,,,,SOLAIO 015,-56.03,51.23,2.01,-55.91,51.42,2.01,,,,0.0,,,,,,
1368,Slab,5D3FD66B-BF94-094E-9D5E-A59AFDDE951A,,,,,,SOLAIO 015,-56.03,51.03,1.21,-55.91,51.22,1.21,,,,0.0,,,,,,
1369,Slab,B9083148-24CD-F440-9477-E1BBC6981ED3,,,,,,SOLAIO 015,-56.03,51.03,1.41,-55.91,51.22,1.41,,,,0.0,,,,,,
1370,Slab,D8A2BA35-922B-8845-8A7A-76DA724E808A,,,,,,SOLAIO 015,-56.03,51.03,1.81,-55.91,51.22,1.81,,,,0.0,,,,,,
1371,Slab,2FB159B9-F013-2A40-B3FC-834FC6FAE13B,,,,,,SOLAIO 015,-56.03,51.03,2.41,-55.81,51.22,2.41,,,,0.0,,,,,,
1372,Slab,DF6457EF-ADB9-E84C-A910-7EACDB2B5F2F,,,,,,SOLAIO 015,-56.03,51.03,2.81,-55.91,51.22,2.81,,,,0.0,,,,,,
1373,Slab,FDA738EB-C472-D845-A7CD-AC9173081C31,,,,,,SOLAIO 015,-56.03,51.23,1.41,-55.91,51.42,1.41,,,,0.0,,,,,,
1374,Slab,4F182A16-1E01-5F41-9AE6-A8CE7D3D04D7,,,,,,SOLAIO 015,-56.22,52.83,1.51,-55.81,52.92,1.6,,,,0.0,,,,,,
1375,Slab,65D023AD-BE50-D149-9AF4-0F3F049033D3,,,,,,SOLAIO 015,-56.17,52.93,2.31,-55.81,53.02,2.4,,,,0.0,,,,,,
1376,Slab,7FF2F756-44A5-F840-ADA2-18993525EEB3,,,,,,SOLAIO 015,-56.17,53.03,0.21,-55.81,53.12,0.3,,,,0.0,,,,,,
1377,Slab,CB140EF2-F59D-9C42-86BA-AE28A7A173A7,,,,,,SOLAIO 015,-56.17,53.13,1.61,-55.81,53.22,1.7,,,,0.0,,,,,,
1378,Slab,93D84474-ABE1-1E41-AE88-A3B2306E6AF6,,,,,,SOLAIO 015,-56.27,51.63,0.21,-55.96,51.82,0.21,,,,0.0,,,,,,
1379,Slab,CCB8141D-BFA3-A940-8C17-BFF2F3AC907E,,,,,,SOLAIO 015,-56.27,51.63,0.41,-55.96,51.82,0.41,,,,0.0,,,,,,
1380,Slab,533FB73F-7E22-C14C-8D75-6F51EA9E7545,,,,,,SOLAIO 015,-56.22,51.63,0.81,-55.91,51.82,0.81,,,,0.0,,,,,,
1381,Slab,B60EF372-A9C9-2046-9912-37A8883F79B0,,,,,,SOLAIO 015,-56.22,51.63,1.41,-55.91,51.82,1.41,,,,0.0,,,,,,
1382,Slab,049433D1-C0E9-7740-AB27-66B1D20430C6,,,,,,SOLAIO 015,-56.22,51.63,1.61,-55.91,51.82,1.61,,,,0.0,,,,,,
1383,Slab,78679A1D-55D2-F143-B808-989D6FAF514B,,,,,,SOLAIO 015,-56.22,51.63,1.81,-55.91,51.82,1.81,,,,0.0,,,,,,
1384,Slab,A8811C92-AF56-1945-9CD2-33CA58F8D703,,,,,,SOLAIO 015,-56.17,51.63,2.01,-55.91,51.82,2.1,,,,0.0,,,,,,
1385,Slab,2C941A77-DAFD-DA4B-9275-5085F331B961,,,,,,SOLAIO 015,-56.22,51.83,0.61,-55.81,52.02,0.61,,,,0.0,,,,,,
1386,Slab,9B64FD1C-E722-664C-BA2C-E66445E45FF8,,,,,,SOLAIO 015,-56.22,51.83,1.01,-55.91,52.02,1.01,,,,0.0,,,,,,
1387,Slab,BF841A0F-8D44-2642-A522-3C256974D317,,,,,,SOLAIO 015,-56.22,51.83,1.21,-55.91,52.02,1.21,,,,0.0,,,,,,
1388,Slab,4B7512CA-8D17-CB4D-8FCB-E84491B636E8,,,,,,SOLAIO 015,-56.22,51.83,1.41,-55.91,52.02,1.41,,,,0.0,,,,,,
1389,Slab,33F03FB2-4CA0-0848-A083-CB555490FE75,,,,,,SOLAIO 015,-56.22,51.83,1.61,-55.91,52.02,1.61,,,,0.0,,,,,,
1390,Slab,C4F2C52C-3F98-434C-A57F-2E97F587F4A6,,,,,,SOLAIO 015,-56.22,51.83,2.21,-55.91,52.02,2.21,,,,0.0,,,,,,
1391,Slab,03A746A2-2895-694B-AB8E-982856A4F7E0,,,,,,SOLAIO 015,-56.22,51.83,2.81,-55.91,52.02,2.81,,,,0.0,,,,,,
1392,Slab,95B2626C-C2E8-6846-BA1A-D7A1E35395D6,,,,,,SOLAIO 015,-56.27,52.03,0.21,-55.96,52.22,0.21,,,,0.0,,,,,,
1393,Slab,C5D23032-C3DA-D149-8C75-F64CA983B78E,,,,,,SOLAIO 015,-56.27,52.03,0.41,-55.96,52.22,0.41,,,,0.0,,,,,,
1394,Slab,E2FEA3D2-84FB-2D43-A5DB-2D708DE65E01,,,,,,SOLAIO 015,-56.22,52.03,0.61,-55.91,52.22,0.61,,,,0.0,,,,,,
1395,Slab,C2848759-BD30-064A-B6EE-7CD63F73F446,,,,,,SOLAIO 015,-56.22,52.03,0.81,-55.91,52.22,0.81,,,,0.0,,,,,,
1396,Slab,1E5925F2-37D8-AD47-B6F7-68A2489DE41B,,,,,,SOLAIO 015,-56.22,52.03,1.01,-55.91,52.22,1.01,,,,0.0,,,,,,
1397,Slab,92E60DFA-E1CB-2044-B168-D1607D1F1A97,,,,,,SOLAIO 015,-56.22,52.03,1.21,-55.91,52.22,1.21,,,,0.0,,,,,,
1398,Slab,CD53347C-191A-F341-9C60-3217B9258D9C,,,,,,SOLAIO 015,-56.22,52.03,1.61,-55.81,52.22,1.61,,,,0.0,,,,,,
1399,Slab,D270FA76-D723-6D4D-AD15-EA14338FC34A,,,,,,SOLAIO 015,-56.22,52.03,1.81,-55.91,52.22,1.81,,,,0.0,,,,,,
1400,Slab,B33EBAA1-BDC0-FE46-A429-FD5C9DF40C4C,,,,,,SOLAIO 015,-56.22,52.03,2.01,-55.81,52.22,2.01,,,,0.0,,,,,,
1401,Slab,07FE28AC-2B9F-E44B-BEDD-13732BCE8BFE,,,,,,SOLAIO 015,-56.35,54.23,0.41,-55.96,54.42,0.41,,,,0.0,,,,,,
1402,Slab,57559806-6471-6A42-9618-81CC9387D4F6,,,,,,SOLAIO 015,-56.35,54.23,1.01,-55.91,54.42,1.01,,,,0.0,,,,,,
1403,Slab,FAF30CE1-FD97-534B-9390-CB78F66535BC,,,,,,SOLAIO 015,-56.35,54.23,1.41,-55.91,54.42,1.41,,,,0.0,,,,,,
1404,Slab,6E8BE919-29BB-9349-805A-F37965C30BE2,,,,,,SOLAIO 015,-56.35,54.23,1.61,-55.91,54.42,1.61,,,,0.0,,,,,,
1405,Slab,43D48FED-1119-E140-B9E6-4831C8D75F43,,,,,,SOLAIO 015,-56.35,54.23,2.01,-55.91,54.42,2.01,,,,0.0,,,,,,
1406,Slab,38525F65-91C4-B248-BA4A-D25BF916D8D1,,,,,,SOLAIO 015,-56.35,54.23,2.21,-55.91,54.42,2.21,,,,0.0,,,,,,
1407,Slab,5B8F670C-D8C6-A246-9F2C-7584063927E8,,,,,,SOLAIO 015,-56.4,53.43,0.21,-55.96,53.62,0.21,,,,0.0,,,,,,
1408,Slab,42BABE98-D2F3-2348-948C-31EC07C0B499,,,,,,SOLAIO 015,-56.35,53.43,0.41,-55.91,53.62,0.41,,,,0.0,,,,,,
1409,Slab,0B8059DE-D3CE-3C4C-8178-51DB9B2F7FED,,,,,,SOLAIO 015,-56.35,53.43,0.61,-55.91,53.62,0.61,,,,0.0,,,,,,
1410,Slab,3478CD7E-0282-9C49-A515-D4AD29B1336A,,,,,,SOLAIO 015,-56.35,53.43,1.21,-55.91,53.62,1.21,,,,0.0,,,,,,
1411,Slab,2416064E-7F3D-7942-B23B-89C2F516DB59,,,,,,SOLAIO 015,-56.35,53.43,1.41,-55.91,53.62,1.41,,,,0.0,,,,,,
1412,Slab,743090D2-1C7E-FA47-97A7-F19C02F22331,,,,,,SOLAIO 015,-56.35,53.43,1.81,-55.91,53.62,1.81,,,,0.0,,,,,,
1413,Slab,C4F6F6E8-97A8-E145-8D24-6D91913A5554,,,,,,SOLAIO 015,-56.35,53.43,2.01,-55.91,53.62,2.01,,,,0.0,,,,,,
1414,Slab,C917A6C7-FEAD-CF4D-B813-300628655EC2,,,,,,SOLAIO 015,-56.35,53.43,2.81,-55.91,53.62,2.81,,,,0.0,,,,,,
1415,Slab,68128B8F-8DF5-004A-9CDC-45DA25C88748,,,,,,SOLAIO 015,-56.35,54.43,0.61,-55.91,54.62,0.61,,,,0.0,,,,,,
1416,Slab,878A5E65-A787-2D4B-AA77-2517512BD70A,,,,,,SOLAIO 015,-56.35,54.43,1.21,-55.91,54.62,1.21,,,,0.0,,,,,,
1417,Slab,F066EF87-8043-E34B-AB87-A26DBA6B059C,,,,,,SOLAIO 015,-56.35,54.43,1.41,-55.91,54.62,1.41,,,,0.0,,,,,,
1418,Slab,3BE488C8-0A27-6640-87A9-C5CBF7B32746,,,,,,SOLAIO 015,-56.35,54.43,1.81,-55.91,54.62,1.81,,,,0.0,,,,,,
1419,Slab,E5D3F614-1327-3247-9026-F33678562354,,,,,,SOLAIO 015,-56.35,54.43,2.01,-55.91,54.62,2.01,,,,0.0,,,,,,
1420,Slab,3F4A2F4D-B530-F445-A1C9-281730442C9E,,,,,,SOLAIO 015,-56.4,53.83,0.21,-55.96,54.02,0.21,,,,0.0,,,,,,
1421,Slab,AA7C0952-4F7B-C849-8DBC-5688BEBC4246,,,,,,SOLAIO 015,-56.35,53.83,0.61,-55.91,54.02,0.61,,,,0.0,,,,,,
1422,Slab,469C6C77-193E-C44F-B768-7E737CA94889,,,,,,SOLAIO 015,-56.35,53.83,1.41,-55.81,54.02,1.41,,,,0.0,,,,,,
1423,Slab,7A32C74A-0C4D-3247-8BB4-CDF467255564,,,,,,SOLAIO 015,-56.35,53.83,1.81,-55.91,54.02,1.81,,,,0.0,,,,,,
1424,Slab,FFB6E090-7623-BD4E-AE12-7C14165CBB6C,,,,,,SOLAIO 015,-56.35,53.43,1.61,-55.91,53.62,1.61,,,,0.0,,,,,,
1425,Slab,CBB7E78C-152E-B346-8838-4A2AD075A9AC,,,,,,SOLAIO 015,-56.35,54.63,0.21,-55.96,55.02,0.41,,,,0.0,,,,,,
1426,Slab,897ACF89-98FB-A34A-A729-2FE4B93A1AA7,,,,,,SOLAIO 015,-56.35,54.63,1.01,-55.81,55.02,1.01,,,,0.0,,,,,,
1427,Slab,C040C579-E9B2-164B-9619-5C400EEF2D0D,,,,,,SOLAIO 015,-56.35,54.63,1.41,-55.91,55.02,1.41,,,,0.0,,,,,,
1428,Slab,A80083DE-6844-A542-B1C0-53EF202BE456,,,,,,SOLAIO 015,-56.35,54.63,2.21,-55.81,55.02,2.21,,,,0.0,,,,,,
1429,Slab,762A4702-0B3E-E249-B663-364868FB4348,,,,,,SOLAIO 015,-56.4,54.03,0.21,-55.96,54.22,0.21,,,,0.0,,,,,,
1430,Slab,F246BAD2-0518-9944-8AD3-E0FAC6CE8F52,,,,,,SOLAIO 015,-56.4,54.03,0.41,-55.96,54.22,0.41,,,,0.0,,,,,,
1431,Slab,3083E3DB-267E-044A-86B0-066DB01732F0,,,,,,SOLAIO 015,-56.35,54.03,1.01,-55.91,54.22,1.01,,,,0.0,,,,,,
1432,Slab,414AB354-4256-834C-AE77-CE28328E1436,,,,,,SOLAIO 015,-56.35,54.03,1.21,-55.91,54.22,1.21,,,,0.0,,,,,,
1433,Slab,60EA7029-5E8A-294C-8465-D2B2C14AC3B5,,,,,,SOLAIO 015,-56.35,54.03,1.61,-55.91,54.22,1.61,,,,0.0,,,,,,
1434,Slab,68DF6A2E-DFDF-3642-8771-658D414F9033,,,,,,SOLAIO 015,-56.35,54.03,1.81,-55.91,54.22,1.81,,,,0.0,,,,,,
1435,Slab,93CB0674-EEAC-1C4F-9665-F54E5C8C732E,,,,,,SOLAIO 015,-56.35,54.03,2.41,-55.91,54.22,2.41,,,,0.0,,,,,,
1436,Slab,617568BE-3B09-E94B-B03B-6A59E3269BF3,,,,,,SOLAIO 015,-56.35,53.63,2.61,-55.91,53.82,2.61,,,,0.0,,,,,,
1437,Slab,73644281-498B-C346-BF7F-F097B4F3580D,,,,,,SOLAIO 015,-56.35,53.63,1.61,-55.91,53.82,1.61,,,,0.0,,,,,,
1438,Slab,91C6C9FF-B9F4-FD40-BE2E-32A31FDDB04F,,,,,,SOLAIO 015,-56.35,53.63,2.01,-55.91,53.82,2.01,,,,0.0,,,,,,
1439,Slab,F4FB5153-234C-C841-864C-8FD571AB72A2,,,,,,SOLAIO 015,-56.35,55.23,2.61,-55.91,55.42,2.61,,,,0.0,,,,,,
1440,Slab,2F511F57-4920-8946-A614-52659F49C63D,,,,,,SOLAIO 015,-56.35,55.43,0.61,-55.91,55.62,0.61,,,,0.0,,,,,,
1441,Slab,A97C72CB-1DFE-534B-8C6B-FB70A419F2E9,,,,,,SOLAIO 015,-56.35,55.23,2.21,-55.91,55.42,2.21,,,,0.0,,,,,,
1442,Slab,1CF1C736-721B-FD48-B898-9C80AA2D941C,,,,,,SOLAIO 015,-56.35,55.43,2.21,-55.81,55.62,2.21,,,,0.0,,,,,,
1443,Slab,3DAE1748-80F2-FB49-84BC-41811BF0F8FE,,,,,,SOLAIO 015,-56.35,55.03,1.81,-55.91,55.22,1.81,,,,0.0,,,,,,
1444,Slab,DAD83CCA-54FB-064E-806A-4D758BC5637F,,,,,,SOLAIO 015,-56.35,55.23,1.81,-55.91,55.42,1.81,,,,0.0,,,,,,
1445,Slab,CE9788D2-0F60-D341-9F96-F16BDF504EFC,,,,,,SOLAIO 015,-56.35,55.43,0.21,-55.96,55.62,0.21,,,,0.0,,,,,,
1446,Slab,A02BB349-61F6-4742-9F26-697407D3E355,,,,,,SOLAIO 015,-56.35,55.03,0.61,-55.91,55.22,0.61,,,,0.0,,,,,,
1447,Slab,486050B0-F8A1-794C-A3B4-63D03D5AEDA9,,,,,,SOLAIO 015,-56.35,55.43,1.41,-55.81,55.62,1.51,,,,0.0,,,,,,
1448,Slab,4614F864-04BA-C643-872A-B86ACC8250BA,,,,,,SOLAIO 015,-56.35,56.43,0.21,-55.96,56.62,0.21,,,,0.0,,,,,,
1449,Slab,267E6D6F-6E68-DF42-8E86-E7698FA07FEF,,,,,,SOLAIO 015,-56.35,56.43,0.41,-55.96,56.62,0.41,,,,0.0,,,,,,
1450,Slab,4CD9CEAA-104A-2E42-9908-46F927748B82,,,,,,SOLAIO 015,-56.35,56.43,0.61,-55.91,56.62,0.61,,,,0.0,,,,,,
1451,Slab,924D542A-1158-6546-B93F-0238683D0DDC,,,,,,SOLAIO 015,-56.35,56.43,1.41,-55.91,56.62,1.41,,,,0.0,,,,,,
1452,Slab,C0E23F53-BB6F-F941-96BC-AA9FA3D4357C,,,,,,SOLAIO 015,-56.35,56.43,1.81,-55.91,56.62,1.81,,,,0.0,,,,,,
1453,Slab,F1091340-291C-8548-99D2-38D3E9D53B4C,,,,,,SOLAIO 015,-56.35,56.43,2.61,-55.91,56.62,2.61,,,,0.0,,,,,,
1454,Slab,68DA9ECE-DEB8-E047-8553-016670EF2F07,,,,,,SOLAIO 015,-56.35,56.03,0.21,-55.96,56.22,0.21,,,,0.0,,,,,,
1455,Slab,D74E8904-C81A-EC42-A272-BEFC5E7B5ECC,,,,,,SOLAIO 015,-56.35,56.03,0.61,-55.91,56.22,0.61,,,,0.0,,,,,,
1456,Slab,EF099A56-329B-1247-AC09-41B8E7113097,,,,,,SOLAIO 015,-56.35,56.03,1.41,-55.81,56.22,1.41,,,,0.0,,,,,,
1457,Slab,2C71B4C4-C189-394A-8586-3CFF44C0B434,,,,,,SOLAIO 015,-56.35,56.03,1.81,-55.91,56.22,1.81,,,,0.0,,,,,,
1458,Slab,DB342878-550B-394F-9217-4D506F514220,,,,,,SOLAIO 015,-56.35,56.03,2.21,-55.91,56.22,2.21,,,,0.0,,,,,,
1459,Slab,E705F49F-9EBC-0445-9F24-FDA75375485D,,,,,,SOLAIO 015,-56.35,56.43,1.61,-55.91,56.62,1.61,,,,0.0,,,,,,
1460,Slab,3A0A6A77-FA8E-B548-97D2-1EA8507410F5,,,,,,SOLAIO 015,-56.35,55.83,0.21,-55.96,56.02,0.21,,,,0.0,,,,,,
1461,Slab,D9E1C8CD-F60F-B24F-87D0-4089E42E20D3,,,,,,SOLAIO 015,-56.35,55.83,0.41,-55.96,56.02,0.41,,,,0.0,,,,,,
1462,Slab,5A78AB0E-FD65-5B49-B2CF-DB0B25687A53,,,,,,SOLAIO 015,-56.35,55.83,1.21,-55.91,56.02,1.21,,,,0.0,,,,,,
1463,Slab,87257464-D32B-2048-A35D-0B57DA6646F6,,,,,,SOLAIO 015,-56.35,55.83,1.61,-55.91,56.02,1.61,,,,0.0,,,,,,
1464,Slab,C4A2BB74-A4DF-DF4B-A768-7D160F4C24B6,,,,,,SOLAIO 015,-56.35,55.83,1.81,-55.81,56.02,1.81,,,,0.0,,,,,,
1465,Slab,91E704C3-C65F-CD4C-9943-52B01DE9FA1B,,,,,,SOLAIO 015,-56.35,55.83,2.61,-55.91,56.02,2.61,,,,0.0,,,,,,
1466,Slab,C39DD7A1-0DA7-6440-A9C8-97444CD0C0D3,,,,,,SOLAIO 015,-56.35,56.23,2.81,-55.91,56.42,2.81,,,,0.0,,,,,,
1467,Slab,6EB46F98-C6B6-4847-8C64-7C872657A01E,,,,,,SOLAIO 015,-56.35,56.23,0.41,-55.96,56.42,0.41,,,,0.0,,,,,,
1468,Slab,7DCE3996-3D13-A542-89DF-84B920F0EF7F,,,,,,SOLAIO 015,-56.35,56.23,0.81,-55.91,56.42,0.81,,,,0.0,,,,,,
1469,Slab,7059FD5C-EF96-3241-BC99-A94A5CFCEC06,,,,,,SOLAIO 015,-56.35,56.23,1.21,-55.91,56.42,1.21,,,,0.0,,,,,,
1470,Slab,86FB8DA8-3D2C-9E4E-A320-284CF9A5E366,,,,,,SOLAIO 015,-56.35,56.23,1.61,-55.91,56.42,1.61,,,,0.0,,,,,,
1471,Slab,9E65482F-1A42-7343-93D7-7AD40AB6C6F9,,,,,,SOLAIO 015,-56.35,56.23,2.01,-55.91,56.42,2.01,,,,0.0,,,,,,
1472,Slab,EDF3C8C7-709B-A44A-B70D-B81BA895A70F,,,,,,SOLAIO 015,-56.35,57.03,0.41,-55.96,57.22,0.41,,,,0.0,,,,,,
1473,Slab,840AA893-20E0-6B42-BFDA-B843E5238CDE,,,,,,SOLAIO 015,-56.35,57.03,0.61,-55.81,57.22,0.61,,,,0.0,,,,,,
1474,Slab,A3EC0545-4811-9D46-8C47-D46F3829A454,,,,,,SOLAIO 015,-56.35,57.03,1.01,-55.91,57.22,1.01,,,,0.0,,,,,,
1475,Slab,C9EAB5F8-0566-224E-9BA1-4CE418153166,,,,,,SOLAIO 015,-56.35,57.03,1.41,-55.91,57.22,1.41,,,,0.0,,,,,,
1476,Slab,2681D4BC-2327-D54C-838C-44BB7180EE07,,,,,,SOLAIO 015,-56.35,57.03,1.61,-55.91,57.22,1.61,,,,0.0,,,,,,
1477,Slab,D6178C48-9E4C-5246-9911-E0199614CA26,,,,,,SOLAIO 015,-56.35,57.03,2.41,-55.81,57.22,2.41,,,,0.0,,,,,,
1478,Slab,833FDA07-CDBD-D941-8F02-72D9E85F86C7,,,,,,SOLAIO 015,-56.35,57.23,0.21,-55.96,57.42,0.21,,,,0.0,,,,,,
1479,Slab,79D51663-A9CE-6945-B8EF-B00FCFB1878D,,,,,,SOLAIO 015,-56.35,57.23,0.41,-55.96,57.42,0.41,,,,0.0,,,,,,
1480,Slab,ED071936-9DD1-254F-B6DD-E551F937169B,,,,,,SOLAIO 015,-56.35,57.23,0.61,-55.91,57.42,0.61,,,,0.0,,,,,,
1481,Slab,59DEF348-351D-BA41-9F5F-8BAD97CFB955,,,,,,SOLAIO 015,-56.35,57.23,1.21,-55.91,57.42,1.21,,,,0.0,,,,,,
1482,Slab,F8DA5204-506F-064F-B877-15EBF226F9CA,,,,,,SOLAIO 015,-56.35,57.23,1.41,-55.91,57.42,1.41,,,,0.0,,,,,,
1483,Slab,7280DF65-DAB8-A942-8B20-12BF67E22115,,,,,,SOLAIO 015,-56.35,57.23,1.81,-55.91,57.42,1.81,,,,0.0,,,,,,
1484,Slab,5E6A9873-A86A-FA4D-81DC-C396A406EFF5,,,,,,SOLAIO 015,-56.35,57.23,2.01,-55.91,57.42,2.01,,,,0.0,,,,,,
1485,Slab,54A10952-11F1-8749-9708-EF38741A4E5B,,,,,,SOLAIO 015,-56.35,56.63,0.61,-55.91,56.82,0.61,,,,0.0,,,,,,
1486,Slab,B1878DB3-FBB4-7240-968E-93C74FCF14AF,,,,,,SOLAIO 015,-56.35,56.63,1.41,-55.81,56.82,1.41,,,,0.0,,,,,,
1487,Slab,81EA720D-03D8-414D-A40C-4FE824E5C3D2,,,,,,SOLAIO 015,-56.35,56.63,1.81,-55.91,56.82,1.81,,,,0.0,,,,,,
1488,Slab,DD89B913-39D1-BB4A-9865-AA7A0EFFCEE8,,,,,,SOLAIO 015,-56.35,56.63,2.21,-55.91,56.82,2.21,,,,0.0,,,,,,
1489,Slab,BE25D274-C77B-4840-97F8-09DD217D0419,,,,,,SOLAIO 015,-56.35,56.83,0.21,-55.96,57.02,0.21,,,,0.0,,,,,,
1490,Slab,93CAC0D0-5DE4-144E-BC6B-F34F953E0F7A,,,,,,SOLAIO 015,-56.35,56.83,0.41,-55.96,57.02,0.41,,,,0.0,,,,,,
1491,Slab,27CDF424-CC92-9143-AD0C-F9F1CA7C3149,,,,,,SOLAIO 015,-56.35,56.83,1.01,-55.91,57.02,1.01,,,,0.0,,,,,,
1492,Slab,65E8989B-167C-B44C-A44B-22184314CA7B,,,,,,SOLAIO 015,-56.35,56.83,1.21,-55.91,57.02,1.21,,,,0.0,,,,,,
1493,Slab,7FD4BF82-D4F0-F042-B09C-2D8C07C53053,,,,,,SOLAIO 015,-56.35,56.83,1.61,-55.91,57.02,1.61,,,,0.0,,,,,,
1494,Slab,1B810C45-2C9F-1D4B-839D-5434F4DD5C89,,,,,,SOLAIO 015,-56.35,56.83,1.81,-55.91,57.02,1.81,,,,0.0,,,,,,
1495,Slab,92B41452-1286-1D4D-9C67-FE3C80DB8CE9,,,,,,SOLAIO 015,-56.35,56.83,2.41,-55.91,57.02,2.41,,,,0.0,,,,,,
1496,Slab,176E7078-49B2-CD44-A8C6-D8D7908C2689,,,,,,SOLAIO 015,-56.35,57.43,0.81,-55.91,57.62,0.81,,,,0.0,,,,,,
1497,Slab,6FF3C5AB-3547-774E-B502-2074CC999D35,,,,,,SOLAIO 015,-56.35,57.43,1.41,-55.91,57.62,1.41,,,,0.0,,,,,,
1498,Slab,B4E59BB2-ADA2-914B-B119-931EC76F3EE0,,,,,,SOLAIO 015,-56.35,57.43,2.41,-55.81,57.62,2.41,,,,0.0,,,,,,
1499,Slab,03A215CA-BDEC-F04E-8CF3-25175B13818D,,,,,,SOLAIO 015,-56.35,57.63,0.21,-55.96,57.82,0.21,,,,0.0,,,,,,
1500,Slab,FC27766B-C9A0-9349-B24F-6EA9BB58FDB8,,,,,,SOLAIO 015,-56.35,57.63,0.41,-55.96,57.82,0.41,,,,0.0,,,,,,
1501,Slab,3AFE8971-5970-F049-A7CE-85B39C82A1BE,,,,,,SOLAIO 015,-56.35,57.63,0.61,-55.91,57.82,0.61,,,,0.0,,,,,,
1502,Slab,DBF4A212-D4D9-CE45-A433-C53ED0AC41CD,,,,,,SOLAIO 015,-56.35,57.63,1.01,-55.91,57.82,1.01,,,,0.0,,,,,,
1503,Slab,5A7E132A-8201-6242-BF0A-7D9896057DDD,,,,,,SOLAIO 015,-56.35,57.63,1.21,-55.91,57.82,1.21,,,,0.0,,,,,,
1504,Slab,C48AFC22-A0D9-E840-B544-4D9688748B38,,,,,,SOLAIO 015,-56.35,57.63,1.61,-55.81,57.82,1.61,,,,0.0,,,,,,
1505,Slab,F4D00DF3-7712-D748-B5C0-BB77FABFC381,,,,,,SOLAIO 015,-56.35,57.63,1.81,-55.91,57.82,1.81,,,,0.0,,,,,,
1506,Slab,3E8D31F1-BD66-A645-829C-38D4BD4A5139,,,,,,SOLAIO 015,-56.35,57.63,2.01,-55.81,57.82,2.01,,,,0.0,,,,,,
1507,Slab,4050CF25-6883-8C4E-AB23-167BAA062591,,,,,,SOLAIO 015,-56.35,57.63,2.61,-55.91,57.82,2.61,,,,0.0,,,,,,
1508,Slab,494A07D4-BB92-354A-9AD0-10DA8C1B995E,,,,,,SOLAIO 015,-56.35,57.83,0.21,-55.96,58.02,0.21,,,,0.0,,,,,,
1509,Slab,25DF44DF-DEF8-0346-A7D6-97607375F6A1,,,,,,SOLAIO 015,-56.35,57.83,0.41,-55.96,58.02,0.41,,,,0.0,,,,,,
1510,Slab,B58D6C74-399D-EE4A-9B85-5FB7F94DADEA,,,,,,SOLAIO 015,-56.35,57.83,0.61,-55.91,58.02,0.61,,,,0.0,,,,,,
1511,Slab,CCBC61E7-2C4C-2849-A89E-E5962138A076,,,,,,SOLAIO 015,-56.35,57.83,1.21,-55.91,58.02,1.21,,,,0.0,,,,,,
1512,Slab,0C507A5B-5D51-9A40-A510-7317628553E7,,,,,,SOLAIO 015,-56.35,57.83,1.41,-55.91,58.02,1.41,,,,0.0,,,,,,
1513,Slab,8B47FC15-C14A-F74C-9ECC-91A2C9CEBBE2,,,,,,SOLAIO 015,-56.35,57.83,1.81,-55.91,58.02,1.81,,,,0.0,,,,,,
1514,Slab,0BB51408-A89C-6446-A673-3F06F7FA676B,,,,,,SOLAIO 015,-56.35,57.83,2.01,-55.91,58.02,2.01,,,,0.0,,,,,,
1515,Slab,BF5B2304-1200-A24A-964C-A17B0F590AF7,,,,,,SOLAIO 015,-56.06,58.23,1.81,-55.81,58.42,1.81,,,,0.0,,,,,,
1516,Slab,22B01C36-EAD5-BC43-8F87-B7C51B86E87F,,,,,,SOLAIO 015,-56.06,58.23,1.41,-55.91,58.42,1.41,,,,0.0,,,,,,
1517,Slab,F7E31D5D-6D0C-D44B-8424-7208C3497D05,,,,,,SOLAIO 015,-56.06,58.23,1.01,-55.81,58.42,1.01,,,,0.0,,,,,,
1518,Slab,EA3178ED-20A7-5F4F-9039-46CE105253AC,,,,,,SOLAIO 015,-56.06,58.23,0.61,-55.91,58.42,0.61,,,,0.0,,,,,,
