edge_id,node1_id,node2_id,distance,type
755,974,1075,0.0,spatial
756,787,1126,0.0,spatial
757,1073,1112,0.0,spatial
758,874,1068,0.0,spatial
759,981,1029,0.0,spatial
760,829,1034,0.0,spatial
761,1100,1136,0.0,spatial
762,959,1028,0.0,spatial
763,823,1072,0.0,spatial
764,898,1111,0.0,spatial
765,1119,1173,0.0,spatial
766,798,1041,0.0,spatial
767,915,1078,0.0,spatial
768,981,1147,0.0,spatial
769,1136,1156,0.0,spatial
770,983,1137,0.0,spatial
771,936,1069,0.0,spatial
772,931,1197,0.0,spatial
773,1104,1188,0.0,spatial
774,846,1066,0.0,spatial
775,919,1068,0.0,spatial
776,825,1108,0.0,spatial
777,1089,1178,0.0,spatial
778,897,1057,0.0,spatial
779,829,1076,0.0,spatial
780,789,802,0.0,spatial
781,900,1068,0.0,spatial
782,1008,1017,0.0,spatial
783,950,1080,0.0,spatial
784,802,1076,0.0,spatial
785,820,1042,0.0,spatial
786,762,1067,0.0,spatial
787,771,1095,0.0,spatial
788,969,1068,0.0,spatial
789,836,1018,0.0,spatial
790,971,1058,0.0,spatial
791,824,1072,0.0,spatial
792,1068,1185,0.0,spatial
793,924,1056,0.0,spatial
794,982,1091,0.0,spatial
795,832,1127,0.0,spatial
796,785,857,0.0,spatial
797,804,1078,0.0,spatial
798,843,1073,0.0,spatial
799,875,1073,0.0,spatial
800,774,1087,0.0,spatial
801,908,1068,0.0,spatial
802,915,1028,0.0,spatial
803,829,1069,0.0,spatial
804,837,1065,0.0,spatial
805,908,1049,0.0,spatial
806,855,987,0.0,spatial
807,802,1069,0.0,spatial
808,1008,1080,0.0,spatial
809,830,1071,0.0,spatial
810,886,1057,0.0,spatial
811,982,1029,0.0,spatial
812,977,993,0.0,spatial
813,772,1072,0.0,spatial
814,809,957,0.0,spatial
815,984,1205,0.0,spatial
816,869,1130,0.0,spatial
817,891,1143,0.0,spatial
818,838,1008,0.0,spatial
819,1034,1127,0.0,spatial
820,847,885,0.0,spatial
821,1008,1068,0.0,spatial
822,923,1072,0.0,spatial
823,905,1147,0.0,spatial
824,793,1034,0.0,spatial
825,1138,1189,0.0,spatial
826,1093,1163,0.0,spatial
827,1082,1102,0.0,spatial
828,814,1167,0.0,spatial
829,840,1025,0.0,spatial
830,937,938,0.0,spatial
831,778,952,0.0,spatial
832,1147,1206,0.0,spatial
833,940,1122,0.0,spatial
834,780,1072,0.0,spatial
835,913,1094,0.0,spatial
836,796,986,0.0,spatial
837,803,829,0.0,spatial
